url,name,category,what_you_learn,skills,language,instructors,content
https://www.coursera.org/learn/the-blues,The Blues: Understanding and Performing an American Art Form,Arts And Humanities,"Students will be able to describe the blues as an important musical form.
Students will be able to describe the blues as an important musical form.
Students will be able to explain differences in jazz and other variations of the blues.
Students will be able to explain differences in jazz and other variations of the blues.","Music Theory, Instrumental Music, Music Performance, Music History, Music, Musical Composition",English,['dariusz-terefenko'],"The blues is an American art form and the most important musical form in jazz. Although there are other formal paradigms of the blues, such as 8-bar or 16-bar, this course focuses on different incarnations of the 12-bar blues. There are considerable differences between Early Jazz blues, Swing blues, Bebop blues, Modal blues, and Post Bop blues. Each type has its unique harmonic syntax, melodic vocabulary and, associated with them, improvisational techniques. While other aspects of jazz performance practice have been constantly changing from one stylistic convention to another, the blues has never lost its identity and expressive power, and continues to exert a powerful influence on the harmonic and melodic syntax of jazz.This seven-week course explores important aspects of the blues, blues improvisation, basic keyboard textures, jazz harmonic and melodic syntax. Topics include: (1) Blues Progressions; (2) Blues and Other Scales; (3) Improvisational Tools, and others. This course will also cover valuable theoretical concepts enabling the student to master the art of jazz improvisation. Each topic will be introduced from a practical perspective with the clearly stated goal: to improve one’s improvisational skills. Jazz improvisation is rooted in spontaneity, creativity, self-expression and, at the same time, self-control and order. A unique pedagogical approach based on a one-to-one musical interaction conducted with different instrumentalists will help to reinforce many of the concepts introduced in this course and realize its stated objectives."
https://www.coursera.org/learn/the-business-of-product-management-one,The Business of Product Management I,Business,"Insist on the Highest Standards. Understand the PM discipline, famous product managers and their accomplishments, and how you can make your mark.
Insist on the Highest Standards. Understand the PM discipline, famous product managers and their accomplishments, and how you can make your mark.
Customer Obsession. Learn why successful PMs start from the customer and work backwards to the product. Cultivate your intuition for this process.
Customer Obsession. Learn why successful PMs start from the customer and work backwards to the product. Cultivate your intuition for this process.
Ownership. PMs own their products and think long-term. Learn how to keep your sights set on the long-term using tools like the PRD and PRFAQ.
Ownership. PMs own their products and think long-term. Learn how to keep your sights set on the long-term using tools like the PRD and PRFAQ.
Think Big. PMs communicate a bold direction that inspires results. Think and act big by selling MVPs and communicating opportunity to investors.
Think Big. PMs communicate a bold direction that inspires results. Think and act big by selling MVPs and communicating opportunity to investors.","Product Strategy, Customer Insights, Product Management, New Product Development, Customer experience strategy (CX), Persuasive Communication, Product Roadmaps, Product Lifecycle Management, Innovation, Technical Product Management, Market Analysis, Competitive Analysis, Product Development, Market Opportunities, B2B Sales, Product Requirements",English,['nancywang'],"Learn to excel in product management roles while learning directly from industry-leading product managers and real-world case studies from Amazon, Intuit, Procter and Gamble, Barnes and Noble, Whole Foods, Google, Twitter, Tesla, Dropbox, Eventbrite, Blue, Samson, Coffee Meets Bagel, Mixpanel, and more!Featuring expert product manager instructors including:

* NANCY WANG, Head of Data Protection Services, Amazon Web Services; Founder and CEO, Advancing Women in Product
* WAYNE DUSO, Vice President for Edge Computing, File Services, and Data Services, Amazon Web Services
* ARUM KANG, Co-Founder & CEO, Coffee Meets Bagel
* AMIR MOVAFAGHI, CEO, Mixpanel; former Global Head of Business of Operations, Twitter.

Sponsored by AMAZON WEB SERVICES (AWS).

This is the first of four courses in the ACE Recommended Real-World Product Management Specialization. When you complete all four courses, you can earn up to 6 college credits."
https://www.coursera.org/learn/the-cost-of-care-why-is-us-healthcare-so-expensive,The Cost of Care: Why is U.S. Healthcare so Expensive?,Health,,"Healthcare Industry Knowledge, Health Care, Pharmaceuticals, Case Studies, Governance, Medicaid, Health Policy, Care Management, Medicare, Health Administration, Health Systems, Utilization Management, Managed Care",English,['anguscorbett'],"This course delves into the complex forces driving the high cost of US healthcare, offering a deep dive into why the system is both costly on a macro level and burdensome for individuals. You’ll explore how factors such as high prices, intensive service use, and system inefficiencies contribute to soaring expenditures. By comparing the US system with those in England and Germany, the course highlights how governance, financing, and resource allocation strategies can help contain costs while still providing high-quality care.Throughout the course, you will gain a nuanced understanding of the interplay between healthcare prices and utilization. You’ll learn how differences in system design—such as clear boundaries, integrated care models, and regulatory frameworks—shape outcomes and impact overall spending. By examining real-world data and case studies, you’ll be equipped to critically assess policy interventions and consider reforms that might offer a “least worst” solution for controlling costs. Join us to unravel the intricacies of healthcare economics and discover practical insights for navigating and potentially reforming the US healthcare landscape."
https://www.coursera.org/learn/the-cycle,The Cycle: Management of Successful Arts and Cultural Organizations,Arts And Humanities,,"Event Management, Stakeholder Engagement, Governance, Business Marketing, Organizational Strategy, Business Management, Planning, Performing Arts, Fundraising, Business Planning, Strategic Marketing, Marketing, Growth Strategies",English,"['began', 'mkaiser']","What makes a successful arts and cultural organization? Led by DeVos Institute Chairman Michael M. Kaiser and President Brett Egan, this course will introduce you to a management theory called the Cycle which supports thriving arts and cultural organizations. Learning from our work with managers from over 80 countries around the world, the DeVos Institute developed the Cycle as a simple, but powerful tool to assist managers in their effort to respond to an increasingly complex environment and propel their institutions to excellence.The Cycle explains how great art and strong marketing can create a family of supporters, who in turn help the organization produce the revenue required to support even more great art the next year. The Institute has seen the Cycle work in performing and presenting organizations, as well as museums, arts schools, and other nonprofit endeavors like service organizations, historical societies, public libraries, university programs, advocacy organizations, botanical gardens, and zoos.

By taking this course, you will learn: 

• the importance of bold, exciting, and mission-driven programming in an organization; 
• how long-term artistic planning can help an organization produce this work; 
• how an organization can aggressively market that programming and the institution behind it to develop a family of supporters - including ticket buyers, board members, donors, trustees and volunteers; 
• how an organization can cultivate and steward this family to build a healthy base of earned and contributed income; and 
• how an organization can reinvest that income into increasingly ambitious programming year after year.

All course material is available upon enrollment for self-paced learners. New scheduled sessions begin each month. 

For more information about the DeVos Institute's work, visit www.DeVosInstitute.umd.edu."
https://www.coursera.org/learn/the-data-science-of-health-informatics,The Data Science of Health Informatics,Health,"Articulate different forms of clinical and population level data.
Articulate different forms of clinical and population level data.
Describe the data required to answer a healthcare information problem.
Describe the data required to answer a healthcare information problem.
Distinguish between data questions and data queries when dealing with a healthcare information problem.
Distinguish between data questions and data queries when dealing with a healthcare information problem.","Medical Records, Clinical Informatics, Query Languages, Databases, Electronic Medical Record System, Interoperability, Data Science, Health Informatics, Health Care, Data Analysis, Big Data, Health Information Management, Data Quality",English,"['hadi-hk-kharrazi', '~37346238']","Health data are notable for how many types there are, how complex they are, and how serious it is to get them straight. These data are used for treatment of the patient from whom they derive, but also for other uses. Examples of such secondary use of health data include population health (e.g., who requires more attention), research (e.g., which drug is more effective in practice), quality (e.g., is the institution meeting benchmarks), and translational research (e.g., are new technologies being applied appropriately). By the end of this course, students will recognize the different types of health and healthcare data, will articulate a coherent and complete question, will interpret queries designed for secondary use of EHR data, and will interpret the results of those queries."
https://www.coursera.org/learn/the-data-to-decision-path-for-infusion-of-ai-in-healthcare,The data to decision path for infusion of AI in healthcare,Health,"Understand AI’s role in the Data-Information-Analysis-Decision (DIAD) process and how it enhances decision-making in healthcare.
Understand AI’s role in the Data-Information-Analysis-Decision (DIAD) process and how it enhances decision-making in healthcare.
Analyze the integration of AI-driven analytics and machine learning algorithms in healthcare models for predictive and operational intelligence.
Analyze the integration of AI-driven analytics and machine learning algorithms in healthcare models for predictive and operational intelligence.
Assess the challenges of AI implementation in healthcare, including data governance, workflow integration, and strategic alignment.
Assess the challenges of AI implementation in healthcare, including data governance, workflow integration, and strategic alignment.","Health Technology, Analytics, Machine Learning Algorithms, Machine Learning, Advanced Analytics, Data Governance, Data-Driven Decision-Making, Health Informatics, Data Integration, Real Time Data, Artificial Neural Networks, Artificial Intelligence, Health Information Management, Business Analytics, Applied Machine Learning, Digital Transformation, Decision Support Systems, Artificial Intelligence and Machine Learning (AI/ML), Predictive Analytics",English,['~160662776'],"This course explores AI’s role in healthcare decision-making, focusing on data integration, predictive intelligence, and operational impact. Learners will examine AI’s use in clinical and administrative functions, data governance, and workflow integration. Through real-world examples, they will gain insights into AI’s potential, challenges, and strategic implementation in healthcare."
https://www.coursera.org/learn/the-digital-divide,The Digital Divide,Social Sciences,"What is the Digital Divide?
What is the Digital Divide?
How the digital divide impact the learner and their community.
How the digital divide impact the learner and their community.
How to navigate the digital divide.
How to navigate the digital divide.","Digital Communications, Requirements Analysis, Computer Security Awareness Training, Disabilities, Diversity Equity and Inclusion Initiatives, End User Training and Support, Community Development, Telecommunications, Data Access, Computer Literacy, Community Outreach, Ethical Standards And Conduct, Diversity Awareness",English,['~117992727'],"This course, co-developed by Goodwill Industries International and World Education, is for anyone who wants to understand what it means to work in the 21st Century Workplace and support individuals who want to navigate our complex digital landscape and help others to safely engage in online activities and flourish in a technology-driven landscape."
https://www.coursera.org/learn/the-discovery-of-the-higgs-boson,The Discovery of the Higgs Boson,Physical Science And Engineering,"Discuss fundamental building blocks of the Standard Model, explore Quantum Mechanics and Special Relativity,  describe elementary Particle Physics.
Discuss fundamental building blocks of the Standard Model, explore Quantum Mechanics and Special Relativity,  describe elementary Particle Physics.","Simulations, Applied Mathematics, Calculus, Scientific Methods, General Science and Research, Physics, Mathematical Modeling, Mechanics",English,['~24627921'],"The discovery of a new fundamental particle at the Large Hadron Collider (LHC), CERN is the latest step in a long quest seeking to answer one of physics’ most enduring questions: why do particles have mass? The experiments’ much anticipated success confirms predictions made decades earlier by Peter Higgs and others, and offers a glimpse into a universe of physics beyond the Standard Model.As Professor Peter Higgs continues his inspiring role at Edinburgh University’s School of Physics & Astronomy, the experiments at the LHC continue.

This online course introduces the theoretical tools needed to appreciate the discovery and presents the elementary particles that have been discovered at the tiniest scales ever explored. Beginning with basic concepts in classical mechanics, the story unfolds through relativity and quantum mechanics, describing forces, matter, and the unification of theories with an understanding driven by the tools of mathematics.

Narrating the journey through experimental results which led to the discovery in 2012, the course invites you to learn from a team of world-class physicists at Edinburgh University. Learners participate in discussion of the consequences of the Higgs boson, to physics and cosmology, and towards a stronger understanding and new description of the universe.

Photo of Professor Higgs © Peter Tuffy, The University of Edinburgh."
https://www.coursera.org/learn/the-dmaic-framework---define-and-measure-phase,The DMAIC Framework - Define and Measure Phase,Data Science,"Define specific, measurable, achievable, relevant, and time-bound (SMART) project goals and objectives.
Define specific, measurable, achievable, relevant, and time-bound (SMART) project goals and objectives.
Analyze the voice of the customer (VOC) data to translate it to critical to quality (CTQ) parameters.
Analyze the voice of the customer (VOC) data to translate it to critical to quality (CTQ) parameters.
Explain process mapping and define key performance metrics.
Explain process mapping and define key performance metrics.
Plan data collection activities to quantify the performance of the process.
Plan data collection activities to quantify the performance of the process.","Data Collection, Statistical Analysis, Quality Control, Work Breakdown Structure, Performance Measurement, Statistics, Quality Improvement, Project Management, Lean Six Sigma, Process Capability, Data Analysis, Six Sigma Methodology, Process Analysis, Project Scoping, Customer experience improvement",English,"['~84483250', '~143083028', 'skillup']","The course is designed for Lean Six Sigma professionals to excel in the American Society for Quality (ASQ) Certified Six Sigma Green Belt (CSSGB) exam. The course focuses specifically on the first two phases of the define, measure, analyze, improve, and control (DMAIC) framework. In the define phase, you will learn to define a problem statement and project scope, whereas in the measure phase, you will learn about effective data collection strategies and measurement system analysis (MSA).By the end of this course, you will be able to: 

  - Define specific, measurable, achievable, relevant, and time-bound (SMART) project goals and objectives. 

- Analyze the voice of the customer (VOC) data to translate it to critical to quality (CTQ) parameters. 

- Explain process mapping and define key performance metrics. 

- Plan data collection activities to quantify the performance of the process. 

The course is best suited for individuals who analyze and solve quality problems and work on quality improvement projects. It is recommended that you complete the first course in the ASQ-Certified Six Sigma Green Belt Exam Prep Specialization, Overview: Six Sigma and the Organization, before starting this course."
https://www.coursera.org/learn/the-dmaic-framework-analyze-improve-and-control-phase,"The DMAIC Framework: Analyze, Improve, and Control Phase",Data Science,"Describe the importance of analyzing data and identifying root causes of problems in the process.
Describe the importance of analyzing data and identifying root causes of problems in the process.
Apply data analysis techniques such as hypothesis testing, regression analysis, and correlation analysis to identify the issues in your process.
Apply data analysis techniques such as hypothesis testing, regression analysis, and correlation analysis to identify the issues in your process.
Develop control plans and strategies for sustaining process improvements.
Develop control plans and strategies for sustaining process improvements.
Use control charts and statistical process control techniques to monitor process performance.
Use control charts and statistical process control techniques to monitor process performance.","Continuous Improvement Process, Six Sigma Methodology, Exploratory Data Analysis, Statistical Process Controls, Root Cause Analysis, Data Analysis, Quality Improvement, Process Optimization, Data-Driven Decision-Making, Regression Analysis, Process Improvement, Correlation Analysis, Statistical Analysis, Statistical Hypothesis Testing",English,"['~143083028', 'skillup']","The course will teach you the competencies and essential skills required to pass the American Society for Quality (ASQ) Certified Six Sigma Green Belt (CSSGB) exam. This course focuses specifically on the last three phases of the define, measure, analyze, improve, and control (DMAIC) framework and will enable you to analyze the root causes of existing issues, implement solutions, and ensure the process's sustainability. You will gain insight into data analysis techniques such as hypothesis testing and regression analysis and be able to develop control plans for process improvement.By the end of the course, you will be able to: 

-  Describe the importance of analyzing data and identifying root causes of problems in the process. 

-  Apply data analysis techniques such as hypothesis testing, regression analysis, and correlation analysis to identify the issues in your process. 

-  Develop control plans and strategies for sustaining process improvements. 

-  Use control charts and statistical process control techniques to monitor process performance. 
  
The course offers practical exposure with a peer-graded project that enables you to apply your knowledge in real-world scenarios. The course is for individuals who wish to analyze and solve quality problems and are working in process improvement teams or involved with Six Sigma, lean, or other quality improvement projects."
https://www.coursera.org/learn/the-foundation-of-video-editing,The Foundation of Video Editing,Arts And Humanities,"Define editing terminology and explain fundamental editing techniques.
Define editing terminology and explain fundamental editing techniques.
Describe the features of editing software and demonstrate basic editing skills.
Describe the features of editing software and demonstrate basic editing skills.
Identify examples of continuity editing and montage in film scenes.
Identify examples of continuity editing and montage in film scenes.
Describe the impact of film pioneers on the evolution of editing techniques and explain how these innovations influenced modern editing practices.
Describe the impact of film pioneers on the evolution of editing techniques and explain how these innovations influenced modern editing practices.","Video Production, Post-Production, Editing, Video Editing, Storytelling",English,"['~122887050', '~75961021']","Explore the origins behind the techniques and crafts of video editing. Uncover the methods discovered by the old masters, from the Lumiere Brothers to Georges Melies, Edwin Porter, D.W. Griffith, Sergei Eisenstein and even Charlie Chaplin. Whether you’re a beginner or have been editing for years, enhance your skills and gain fresh insights into editing techniques. Understand what the early filmmaking pioneers discovered about editing, learning how to rearrange their footage into cohesive narratives and setting the standards for modern video editing. Engage in examples among the earliest films, demonstrations, interactive peer reviews and online multimedia resources. Showcase your newfound knowledge through quizzes and exercises, and open doors to career opportunities and connections. All you need is access to basic editing software and some rudimentary skills to use it. Presented by CU Boulder Journalism Instructor Paul Daugherty and CU Boulder College of Media, Communication and Information Media Technology Manager Emilie Johnson, The Foundations of Video Editing Techniques will take you back to where it all started, to the silent era of filmmaking, an era that inspired many filmmakers across generations."
https://www.coursera.org/learn/the-foundations-of-online-teaching,Online education: The foundations of online teaching,Social Sciences,,"Digital Communications, Education Software and Technology, Course Development, Instructional Design, Virtual Environment, Emerging Technologies, Teaching, Pedagogy, Learning Management Systems, Discussion Facilitation",English,"['~36628177', 'jadabennett', '~72392592']","In a world that’s quickly becoming dominated by mobile technology, flexible working opportunities and a post-pandemic economy, online learning is here to stay. This course introduces you to the basics of reimagining, redesigning and optimising face-to-face offerings for the online environment so that learners feel connected, engaged and motivated to learn.Educators from around the world who are facing these issues in schools, universities and the vocational education sector are finding they need to adapt by upskilling to meet these changing times. This course will introduce you to the key foundational concepts required for teaching online and will explore how technology has fundamentally changed the way education can be delivered and consumed by learners.

The course will cover questions such as: What is online learning and how does it differ from learning in traditional classroom settings? Do the needs of online learners differ from their face-to-face counterparts? How can I design online learning so that it reflects and meets the needs of my learners? Which tools and resources are readily available and easy to master for facilitating engaging and interactive online learning? These questions and many more will be answered in this course, which is designed for teachers and educators who are new to online learning, or those who are preparing to adapt existing learning resources to an online learning environment.

Learning outcomes

By the end of this course, you’ll:

1. Demonstrate an understanding of the trajectory of online learning, from a historical perspective to contemporary experience and future possibilities

2. Explain how the needs of learners in blended and fully online learning environments differ from traditional face-to-face learning environments

3. Select and use a range of techniques, tools and resources to improve the digital learning skills of learner"
https://www.coursera.org/learn/the-full-stack,The Full Stack,Computer Science,"Build a Django app
Build a Django app
Use the full stack
Use the full stack
Configure an environment
Configure an environment","Application Programming Interface (API), Django (Web Framework), Web Applications, Hypertext Markup Language (HTML), Responsive Web Design, Scalability, Back-End Web Development, Virtual Environment, Cloud Computing, Cascading Style Sheets (CSS), MySQL, Full-Stack Web Development, Javascript, Front-End Web Development",English,['~30575670'],"As you prepare for your role in back-end development, practice bringing together multiple skills to build a full-stack Django app. You’ll start by setting up an environment for a local practical project, and refactoring the front and back-ends of an existing application. You will then have the opportunity to create the front and back-ends of a new application using your full-stack developer skills.By the end of this course you will be able to:
- Explain common concepts related to full stack development
- Use HTML, CSS and JavaScript to develop well-structured, interactive and responsive websites
- Build a full stack application using Django that stores its data in models on a MySQL database and updates its pages with forms and API endpoints
- Describe the different environments that web applications are deployed to

To complete this course you will need previous experience with back-end development, Python, version control, databases, Django web framework and APIs."
https://www.coursera.org/learn/the-fundamentals-of-rdma-programming,The Fundamentals of RDMA Programming,Information Technology,"RDMA Basics: Bypassing the OS, Memory zero copy and transport offload
RDMA Basics: Bypassing the OS, Memory zero copy and transport offload
Core RDMA:  RDMA verbs and objects, data-path flow and memory management
Core RDMA:  RDMA verbs and objects, data-path flow and memory management
RDMA Operations:  Send and receive operations, RDMA write and RDMA read operations, atomic operations
RDMA Operations:  Send and receive operations, RDMA write and RDMA read operations, atomic operations
Become familiar with InfiniBand architecture layer, RDMA basic flow, create a completion queue (CQ) and a queue pair (QP), and execute RDMA operation
Become familiar with InfiniBand architecture layer, RDMA basic flow, create a completion queue (CQ) and a queue pair (QP), and execute RDMA operation
Establish connection using RDMA_CM API
Establish connection using RDMA_CM API","TCP/IP, Data Sharing, Data Access, Remote Access Systems, Computer Hardware, Application Programming Interface (API), System Programming, Network Model, Performance Tuning, Network Protocols",English,['~117087843'],"Welcome to the Fundamentals of RDMA Programming Course!Remote Direct Memory Access, RDMA, enables server-to-server data movement directly between application memory without any CPU involvement. 
RDMA technology empowers advanced enterprise data centers and the world’s fastest supercomputers (HPC).

RDMA allows real CPU offloads and kernel bypass, and, as such, RDMA-based applications provide better utilization of network HW resources while increasing speed and lowering link latencies.

NVIDIA leads the interconnect industry with RDMA supported hardware and has paved the way for RDMA programming. 
It has gained unique and extensive experience by accompanying the world’s leading HPC, storage, finance, and cloud companies in RDMA application development projects.

This online course offers an Innovative training experience, with short and focused videos, interactive quizzes and hands-on exercises needed to acquire the technical skills for programming RDMA-based applications.

This course provides application developers with the required knowledge and skills to start programming RDMA applications that run seamlessly over Ethernet (RoCE) and InfiniBand networks.

By the end of this course, you will be able to write and edit simple applications with RDMA. 

Upon successfully passing the exam at the end of this course, you will be provided with a digital completion certificate that validates your training experience needed to acquire the technical skills for programming RDMA-based applications."
https://www.coursera.org/learn/the-future-of-sports-media-and-challenges-ahead,The Future of Sports Media and Challenges Ahead,Social Sciences,"Analyze the future of revenue models and economic sustainability in sports media
Analyze the future of revenue models and economic sustainability in sports media
Understand new audience patterns, gamification, and opportunities in women’s sports
Understand new audience patterns, gamification, and opportunities in women’s sports
Explore emerging technologies like AI, digital twins, and immersive experiences
Explore emerging technologies like AI, digital twins, and immersive experiences","Digital Design, Storytelling, Sustainability Reporting, People Analytics, Open Source Technology, Artificial Intelligence, Marketing Strategy and Techniques, Augmented and Virtual Reality (AR/VR), Digital Transformation, Trend Analysis, Content Strategy, Brand Management, Revenue Management, Innovation, 3D Modeling, Augmented Reality, New Product Development, Media and Communications, Game Theory, Metadata Management",English,['~163646902'],"Look ahead to the forces reshaping the future of sports media—where economics, technology, and audience dynamics converge. This course explores the evolution of traditional revenue models, the growing media power of global mega-events, and the rising demand for sustainable, scalable business strategies in an ever-shifting industry.Gain insight into how fan behavior is transforming, with emerging interest in niche communities, the surging momentum behind women’s sports, and gamification as a powerful tool for deeper engagement. You'll also explore the next wave of innovation, from immersive tech and AI to digital twins and shared reality—tools that are redefining how media is created, consumed, and monetized. 

By the end of the course, you’ll be prepared to not just keep pace with industry changes—but to lead strategic thinking and innovation at the forefront of sports media’s future."
https://www.coursera.org/learn/the-harder-side-of-science-communication,The Harder Side of Science Communication,Social Sciences,"Describe the field of the learning sciences.
Describe the field of the learning sciences.
Describe and compare different theoretical frameworks for explaining human learning.
Describe and compare different theoretical frameworks for explaining human learning.
Explain the relationship between cognitive biases and why people fall for mis/disinformation.
Explain the relationship between cognitive biases and why people fall for mis/disinformation.
Describe the process of motivational interviewing and its utility in science communication.
Describe the process of motivational interviewing and its utility in science communication.","Research, Communication, Science and Research, Education and Training, Decision Making, Human Learning, Behavioral Economics, Teaching, Critical Thinking, Scientific Methods, Motivational Interviewing, Learning Theory, Instructional Design, Research Methodologies, Psychology, Communication Strategies",English,['~60637482'],"In this course, you will explore how to develop and implement evidence-based methods for science communication. We’ll discuss major theories of human learning, cognitive phenomena like bias and motivated reasoning that can undermine even the best activities, and the science behind why mis/disinformation spreads so quickly. We’ll end with motivational interviewing and a discussion of how to use learning engineering to design educational activities."
https://www.coursera.org/learn/the-holocaust,The Holocaust: The Destruction of European Jewry,Arts And Humanities,"Describe the origins and development of antisemitism.
Describe the origins and development of antisemitism.
Explain the role of emancipation, acculturation, and assimilation on European Jewry.
Explain the role of emancipation, acculturation, and assimilation on European Jewry.
Describe the political and social environment of 1930s Germany.
Describe the political and social environment of 1930s Germany.","Discussion Facilitation, World History, Social Studies, European History, Political Sciences, Cultural Diversity, Liberal Arts, Storytelling, Writing",English,"['~2589160', '~2588904']","The Holocaust: The Destruction of European Jewry is an adaptation of an on-campus course that has been co-taught by Murray Baumgarten, Distinguished Professor of English and Comparative Literature (Literature Department), and Peter Kenez, Professor Emeritus (History Department), for over 20 years at UC Santa Cruz.In this course, you will explore the Holocaust from the overlapping perspectives of literature and history—through memoirs, historical documents, poetry, documentary footage, filmic representations, and novels. You will expand your knowledge of the literature of the Holocaust, Eastern and Western European Jewish communities, the origins and development of antisemitism, the establishment of labor and extermination camps, resistance movements, and the Holocaust as a problem for world history. 

There is more than one way to take this course: You can complete all of the activities (and earn a Verified Certificate) or only the activities that are most interesting to you. Whatever you choose to do, we encourage you to find a havruta (a study partner) in your community or in the Coursera community so that you can experience the course in a more interactive and meaningful way."
https://www.coursera.org/learn/the-influence-of-social-context-on-health,The Influence of Social Context on Health,Health,"Identify ways in which conditions in the healthcare setting and at work, school, and home influence health.
Identify ways in which conditions in the healthcare setting and at work, school, and home influence health.
Identify models for considering how the social context provides both sources of stress and sources of support for health.
Identify models for considering how the social context provides both sources of stress and sources of support for health.
Explain how social and physical environments shape health and health inequalities over the life course.
Explain how social and physical environments shape health and health inequalities over the life course.","Public Health, Social Determinants Of Health, Health Equity, Stress Management, Health Policy, Socioeconomics, Mental and Behavioral Health, Environmental Issue, Social Justice, Health Disparities, Economics, Policy, and Social Studies, Community Health, Occupational Health, Health Care, Psychology",English,"['~58050916', '~52000502']","Why are some groups healthier than others, and how do these differences emerge and persist over the life course? How do social policies (e.g., housing, transportation, employment) relate to health and health inequalities? Why are there health disparities even in countries that have free universal health care? This course will address conceptual models for understanding health disparities in the US and internationally, how population science identifies the main sources of these disparities, and how public health can inform policy efforts to address these disparities.After taking this course, you will be able to identify ways in which conditions in the healthcare setting and at work, school, and home influence health; identify models for considering how the social context provides both sources of stress and sources of support for health; and explain how social and physical environments, including schools and workplaces, the healthcare system, and neighborhoods, shape health and health inequalities over the life course."
https://www.coursera.org/learn/the-job-hunt,The Hunt: Job-Searching and Career-Building with Purpose,Personal Development,,"LinkedIn, Self-Motivation, Professional Networking, Goal Setting, Self-Awareness, Interviewing Skills, Professional Development, Communication, Storytelling, Personal Development, Relationship Building",English,['peter-boyd'],"Navigating your next career move can feel overwhelming — especially in today’s dynamic andunpredictable job market. The Hunt offers a clear, actionable framework to help you make your
next career leap more purpose-driven, intentional, and effective. Whether you're:

• launching your career
• seeking a new direction to align with evolving life-stages and goals
• dealing with change thrust upon you
• aiming to advance within your current organization
• something else related but not the same as above?

This course aims to equip you with practical tools to clarify your purpose, refine your story, and
build authentic connections — even when you identify as an introvert or just struggle to put
yourself out there. The Hunt emphasizes how to build and maximize the impact of human-tohuman
engagement skills in an increasingly AI-powered world; to find your next role and the
people you want to work with.
Peter draws on proven strategies developed through helping hundreds of Yale students and
seasoned executives through career transitions, this course helps you assess what truly matters to
you, identify distinctive opportunities, and chart a more fulfilling career path.
Peter draws on proven strategies developed through helping hundreds of Yale students and
seasoned executives through career transitions, this course helps you assess what truly matters to
you, identify distinctive opportunities, and chart a more fulfilling career path."
https://www.coursera.org/learn/the-korean-alphabet-an-introduction-to-hangeul,The Korean Alphabet: An Introduction to Hangeul,Language Learning,"Learn about the history of Hangeul and how it was created
Learn about the history of Hangeul and how it was created
Understand what Hangeul means to Korean people
Understand what Hangeul means to Korean people
Learn to write Hangeul
Learn to write Hangeul","Literacy, Language Competency, Vocabulary, Language Learning, Ancient History",English,['~73075287'],"This course introduces Korean characters,'Hangeul', and provides high-level knowledge related to Hangeul. In this course, the background of 'Hangul' is created, who made the Hangeul, and according to what principle it is systematically explained. It also introduces anecdotes related to Korean tourist destinations related to Hangeul and teaches how to write Hangeul. Learners can increase their understanding of Korea, learn Hangeul accurately, and cultivate high-level knowledge of Hangeul."
https://www.coursera.org/learn/the-law-of-england-and-wales-an-introduction,The Law of England and Wales: An Introduction,Social Sciences,,"Political Sciences, Law, Regulation, and Compliance, Legal Research, Legal Strategy, Court Systems, Civil Procedures, Civil Law, Legal Proceedings, Appeals, Social Justice, Litigation and Civil Justice, Case Law",English,"['~185289558', '~6858731']","Discover how law shapes and sustains our society in this introductory course on the English and Welsh legal system. Whether you're beginning your legal studies, working as a journalist or social worker, or simply curious to understand how law works in practice, this course provides essential foundational knowledge.Upon successful completion of this course, you will be able to:
- Trace the historical development of the rule of law from medieval Britain to the present day and explain how legal principles evolved to balance power between rulers and citizens
- Distinguish between criminal and civil law and apply this understanding to real-world scenarios involving compensation, punishment, and justice
- Navigate primary legal materials effectively, including interpreting statutes, analysing case law, and understanding how to use legal precedents in practical situations
- Explain how England's legal system operates, including court hierarchies, the doctrine of precedent, the roles of barristers and solicitors, and the jurisdiction of different courts from Magistrates' Courts to the Court of Appeal
- Analyse contemporary legal and constitutional issues, including civil rights, judicial review, and the impact of Brexit on European law within the English legal framework

This course is open to anyone with an interest in the field: potential law students, anyone interested in law, and people with an interest in how politicians have to engage with legal constraints. You don’t need any previous knowledge or experience of the subject to attend."
https://www.coursera.org/learn/the-limits-of-human-perception,The Limits of Human Perception,Physical Science And Engineering,"You will be able to compare and contrast different types of perceptual displays and understand the trade-offs in designing effective interfaces.
You will be able to compare and contrast different types of perceptual displays and understand the trade-offs in designing effective interfaces.","Human Factors, Computer Displays, Graphic and Visual Design, Human Machine Interfaces, Human Computer Interaction, Design, Display Devices, Usability, User Interface and User Experience (UI/UX) Design",English,['~139654391'],"Course 3 explores the perceptual capacities and limitations of humans and computers. It discusses various types of visual, auditory, and tactile displays and how they can be used to create effective interfaces."
